"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","clade","Accession"
"JN974842",-6.19443972338456,-0.97119351661085,-1.5701549207878,0.057734336385823,1.79318922827073,-1.95958770651561,0.83036986997468,-0.740022926488229,-0.763761626905834,0.901355078205246,-0.545463873687206,0.100650757789131,0.272120538816328,0.606855370455099,0.536507417679018,-0.436826796949484,-0.182478439081023,-0.671106435746933,-0.015606764820715,-0.457099270251142,-0.449047824911657,-0.635230928286454,-0.747605072732532,0.0162530952965635,0.118029422315512,-1.0751944003332,0.311178621179996,0.0435588322589679,0.53476972081947,-0.247539352884578,-0.997322970821767,0.302768485480925,-0.0262545686942256,0.0817998795490435,-0.24616025410494,0.0100892492727409,-0.136104021452712,-0.0958216644332714,-0.224219857385141,-0.150311809714386,0.492653943894651,0.147996376219854,0.127301433372827,-0.101875786337383,-0.100638697724926,-0.0168164354335135,0.0355455268498749,0.239352841681045,-0.179811051137467,-0.0200311286918459,0.0831588926414487,0.00973729493842381,-0.262409315144355,-0.048747074438694,0.0137908658817374,-0.0910865392147043,0.0432598574881704,0.0462796203905211,"Asian SEA2a","JN974842"
"JN974845",-6.79747875106869,-0.582198930509837,-1.59489040514833,0.412937121836674,1.39336624378686,-1.89118924997721,0.496274069751438,-0.841745308670453,-0.74101747099211,1.26350265768024,-0.0322572380399379,-0.0841616501592334,0.562769482278158,0.750471508351452,0.148720522460267,-0.35808645063353,-0.315092775404192,-0.615975377981663,0.187376241337049,-0.795731948586388,-0.155644702964145,-0.524834078442351,-0.469445870007919,0.0396364801153215,0.0645148097805182,-0.921573579969405,0.752741313394834,0.40518145782231,0.297495872870672,-0.641017899008154,-0.611063811439205,0.0611247875569677,0.224392492298746,-0.0337573558829843,-0.158321484651695,-0.241901265244721,-0.175974329989432,-0.136077858652166,0.143017749877182,0.0114890215586948,0.180459034656977,-0.0184257419053259,-0.112335719126698,-0.0229316150486792,-0.133221215292328,-0.0711371539382716,0.028963541290898,0.0428020177298273,0.0128089552267145,-0.0774738236471135,-0.028852033611198,-0.00915066296997157,-0.0085138372058076,0.0465570988830862,0.0150335236983341,0.0421838390198876,0.0354980930179281,0.00827385052225694,"Asian SEA2a","JN974845"
"JN974854",-5.18953157709291,-0.662778737847493,-0.675033725268595,-1.94454910716827,-0.0554015584572207,2.11143479796639,-3.39822986202602,1.05792042849763,1.54891876549864,-0.935538913758626,-0.381005872994502,0.465613297466635,-0.0315653150696861,0.232749380033316,0.187868382439233,0.0869134966714512,-0.094242692131912,-0.149302983394058,0.0743094850555028,-0.097665575557262,0.136461258865642,-0.194570307195769,-0.0388200977166627,-0.0729014802505675,0.0858044525781813,-0.00613985315232035,0.0467332460481948,-0.0797933694201791,0.0149374358104517,0.0276445714210167,0.0474764027126144,0.00565501100077945,0.0232827629832587,0.0124222752136289,0.0253777157609658,0.0503793064388402,0.0024138953186468,0.0432270677714721,0.0266377216812063,0.0305150009238114,-0.0273416965166856,-0.00565271560461116,-0.0351154515278764,-0.0123094319979598,-0.0529122979706583,0.0344602972863019,0.0128108851882323,-0.0202671313914954,0.0216594179615951,-0.0437291061499046,0.0250212702894849,-0.0395657986375867,-0.0246880429164706,0.0149147199081182,0.0156589466732526,-0.011731000501221,-0.00256802858686119,0.00395791109578039,"Asian SEA2a","JN974854"
"JN974870",-5.39904881569025,-0.490062667996553,-0.987821342220261,-2.06165994913593,-0.213030652743486,2.21497912067432,-3.35251823386506,1.15785371313059,1.76397364083065,-0.765410110683642,-0.665957458043549,-0.0809400082271692,-0.154313283706582,-0.0225716740683117,0.161123519612631,0.0884823053671571,-0.182855044636974,-0.222825353554346,-0.055526882857866,0.129155765796979,0.0372184182352099,-0.257097364072025,-0.0270693360933059,0.0500542876061244,0.0243233049702628,0.396853278293347,0.0848580335783503,0.280023214520575,0.325303279662247,0.590462739867407,-0.0269762733576255,-0.242565046374129,0.0633682705240072,0.205014178297817,-0.39257481186191,0.395740955284448,0.250393518122827,-0.0220824982871879,0.148680057061821,-0.478289816513872,-0.398500866228468,-0.152569567430693,-0.159376367915929,-0.0229382604327432,-0.519393913899375,0.539358724308868,-0.123039242394972,0.163052024352007,0.131739116894476,-0.116439030215774,-0.257129522346884,0.119970342204212,0.0362797709510392,0.103593723112087,-0.0571601805678544,-0.05609790864659,-0.0208305662582512,0.00188116402698191,"Asian SEA2a","JN974870"
"JN974871",-5.15716735116734,-0.259724432922438,0.127354496316348,-2.12650633342562,-0.116302412071286,1.85390342873669,-3.92113772134187,1.22025836022805,0.780763466225411,-0.626036163373914,-0.527817373052203,0.46222349588845,-0.00168171201141429,0.65369463828415,0.431890778803679,0.135694666728122,-0.0984926651523336,-0.378854641780106,-0.316057954417326,-0.0761000933145878,0.304769758189073,0.485509756429581,-0.0495628987581957,0.338773746083288,0.32330877643836,-0.356269831109308,0.218900727337685,0.460873333395493,-0.178270794153867,-0.50998295317682,0.0233156283912803,-0.0758863640361187,-0.289309082659041,0.0746397013462356,-0.0375996301987703,0.154420200356537,0.169020484700339,0.540485632279232,-0.040776140579975,0.22885506027066,0.234398384749036,0.482171049282851,0.332008680883652,-0.168063105597158,-0.154854971032153,0.300877691362031,0.0886467807283454,-0.0153448617138877,-0.0192417106895242,-0.0257529653873067,0.075203267074641,-0.0541847163617778,0.120173345177422,0.254330240682689,0.2641163471885,-0.0104120155484181,-0.167220742173366,-0.00209549136355819,"Asian SEA2a","JN974871"
"JN974872",-5.11069837778149,-0.935371431771233,-0.860046950276716,-2.11909733905927,-0.0984347962760524,2.07868073470649,-3.39197699860513,1.39131571206564,1.5163391748138,-0.613542440588442,-0.358233153307153,0.384038202031161,-0.114813911102951,0.0481733415216994,-0.14138257009707,0.115087538239698,-0.0848914984573666,-0.343133128852798,-0.493730118069846,-0.377356344105276,0.29815792693579,-0.015601248234386,0.0355303577148213,0.071136565608341,-0.000442727548763681,-0.0490611860648124,0.360745089559922,0.127930002310189,-0.397838690862259,0.730237779456784,-0.315703688346545,0.144727489025385,-0.0339994707932491,-0.229120878732925,0.0304536426491216,-0.208295739128605,-0.0120970208690661,0.0740862264193542,0.552668054979968,-0.876545471516152,0.020436070584828,0.0734146614048082,0.296435885123133,-0.0426968866007021,-0.0431144984651823,-0.0622458103155228,-0.189484894058075,-0.204357183494454,0.272833601966394,0.0526680420454577,0.0684150128981137,0.0331337808075871,0.058329207475179,-0.0797344791900522,-0.00236311425932182,-0.116253599998199,0.0791751098535659,-0.0104186842267614,"Asian SEA2a","JN974872"
"JN974873",-4.87182534092687,-0.793308437314329,-0.750592094237565,-1.59614356490914,-0.331058453326495,2.0763538079101,-3.87733641373151,0.769043671324051,1.66017935477537,-0.831934855016061,0.33896558915072,0.240631635607904,-0.533325904151655,-0.375289355058563,0.0970886545475269,-0.0772305200303936,-0.111306284949775,0.213040922544686,0.00186134560898714,-0.0640476446533374,-0.694081224220102,0.196822451751516,-0.658010858055667,0.412748665146233,-0.212380474259431,0.427328800884131,0.063209583061379,-0.159046773103245,-0.209423028842448,-0.373162375058704,-0.213333736811406,0.619720064642698,0.292301479791029,0.336839045940985,0.296637605262398,0.0285061914108817,0.0752342273531528,0.0773511127874638,-0.194139933783332,-0.0012591863488428,-0.123579919397294,-0.173200778108602,0.361526838677331,0.134642435847938,-0.188390781482522,-0.0578365955787556,-0.134845012624102,0.123477453799647,-0.159062266953273,-0.198508126160328,-0.29372329271583,0.000296554594608428,0.0324915009499597,-0.377999296551346,-0.244899509009721,0.0716881497789071,0.0952687523367071,0.0063506198548037,"Asian SEA2a","JN974873"
"JQ970480",-6.5123664766334,-0.519302220001477,-1.50538593507154,0.494096609383807,1.28441601064077,-1.87509438723789,0.652521445674403,-0.714065120924935,-0.909328550828237,1.32847861601579,0.0795984550744167,-0.0522499123027655,0.809814907630907,0.583019111322767,-0.0848798510139709,-0.436938988717429,-0.273580638522652,-0.716148312215909,0.0732719493225416,-0.482472109764567,-0.182521307779189,-0.92040547410899,-0.741994932985996,-0.377830382776942,0.371275857427014,-0.886178829783088,1.00813890876187,0.636214219550545,0.267502186386916,-0.822784521583535,-0.66563595772511,0.110905181975809,0.138199076764995,0.0629757562684377,-0.0529102341871879,-0.225405812654893,-0.0403669288703996,-0.156173252228079,0.100316951743712,-0.0595534768101503,0.089024567160495,-0.0488146610507519,-0.119440860525592,-0.0558927475845543,-0.11636942956369,-0.0843416180309183,0.0283580587171282,0.0372218017991152,0.0308906703441942,-0.102231984216839,-0.0232550691597459,0.00400262407020394,0.00702936296796518,0.0546637038418955,0.0197237377678232,0.0469426411104919,0.0115151909343089,-0.00411956797050294,"Asian SEA2a","JQ970480"
"KT221107",-6.50277098782141,-0.64289864485959,-1.58565805950006,0.283342949075117,1.49234215614101,-1.7573413911555,0.608354374917208,-0.751622838459639,-0.662286923076005,1.28702581450632,-0.417219181570521,-0.241217893069803,1.01109411944672,-0.136851162561411,0.0402924200090483,-0.575051294777222,0.124315161968737,-0.9927927382771,0.268800220566774,-0.62829753237399,-0.348374389713935,0.0096796540463715,0.163938642592977,0.218808293747282,0.486900752767413,-0.264688326376167,0.420660742599086,-0.0632454604400457,-0.0211492726526932,-0.786866084084863,-0.0964928035286258,0.0444503569253083,-0.481863815824065,-0.453074354655171,0.0760372554225572,-0.3680321094401,0.208315456652489,-0.0869508540966331,0.118576197260281,0.163343895089824,0.373991742313965,0.0264804306181689,-0.0559132966514165,0.424738968061439,-0.149756642533401,0.0266585813678361,-0.0543600022664912,0.00288005112595742,0.0880272626104852,-0.208742083970376,-0.0351326610112272,0.193550805437941,-0.0910910453983372,0.110260634441032,-0.00412151335074537,0.0972150351464123,0.0543035630081454,0.0319080170810676,"Asian SEA2a","KT221107"
"KT894558",-5.03788234975104,-1.45279595991112,-1.94460938132907,0.0114832507494293,1.20197970766469,-1.74078195663944,0.931284778009533,-0.594674752449141,-1.13348436592658,0.0939349905756296,-0.300161881830351,-0.741857139445002,1.00404472033362,1.18688501438163,0.278015149651867,-0.236714356913386,-0.554639032403085,-0.416613237620723,-1.36082153516157,0.195711408174731,-0.169046719123748,-1.4902779727977,-0.958215327718292,0.348998496398763,0.534537478841226,0.212319721755476,0.654348306628845,-0.714012546743535,0.657156194371197,0.271384646845596,-0.0964222295331149,-0.0599479817552758,0.138115743706527,0.176597380041731,0.637682344914925,-0.388820632018177,0.731789401339166,-0.113612567177271,-0.137792071528471,0.299776318679597,0.0820472763635504,0.0660851755577085,-0.360043070253856,0.0274988514216637,-0.154933474309826,0.0178738719210757,-0.236536884640731,-0.0100466439665442,-0.10713109490218,0.162628381249308,-0.0389853412920437,0.0364906503763289,0.0147890141804086,0.0535442304472128,-0.0362096896553528,0.0300146090764463,-0.0185287981306887,-0.0144276355172237,"Asian SEA2a","KT894558"
"KT894572",-5.44503399610487,-1.29638834617192,-2.04488285335748,0.247591845630794,1.17231367188613,-1.78187681983881,1.28988484434403,-0.160553755540046,-0.887188660006216,0.487313999406968,-0.991866288452673,-0.755115573751665,0.161395924004974,1.60218758887595,0.561366200989846,-0.637192976657393,-1.17948907095207,-0.470851749083076,-1.36487979402139,0.141421860549214,-0.694255611615485,-0.978403383745415,-0.562284989412714,1.00348171853009,0.554065698967409,-0.173476922681005,0.0788284383364243,-0.727485414292324,0.559480013991834,0.242154485912459,-0.0867324448521883,-0.194826683941751,0.480930103887906,0.211140364643389,0.725515816963437,-0.348836724623088,0.551824180035337,-0.188107741284285,0.18127129382558,0.447707361038101,0.143415135237901,0.108685245296005,-0.116065562121767,-0.231293665526901,0.304955290615248,-0.171464944543811,-0.0858819802752295,-0.0926242676323852,-0.372241323657848,-0.265670310799183,-0.130693091948034,0.0380885531455108,0.002775313519627,0.155270553384204,-0.0223002504293383,0.0290448740333826,-0.0487567550282086,0.000149489402353786,"Asian SEA2a","KT894572"
"KT894573",-5.07866257323148,-1.36610186015727,-1.99018045209627,0.248562508380021,0.832850452574121,-1.6886168306889,1.23360167046904,-0.699467653928292,-0.914505579796414,1.24124058519879,-0.538173107738141,0.654308123554682,0.238176277135848,0.420807879152871,1.08970450750356,-0.05709158183221,-0.985284128896792,-0.713500556190715,-0.410400974689954,-0.28261187202124,-0.740212150063999,-0.610149399750735,0.342523576798069,0.070822064112675,0.58897874289241,-0.344462572121439,-0.150816001455294,-0.420128067706949,-0.115790628021148,-0.266596087893354,-0.415973553418269,-0.806831904622586,0.543076041875421,-0.199016147967563,-0.444145160778783,0.719564845112011,0.552830010784378,-0.144528616652728,0.299339035348562,0.00260484504559579,0.448264875254402,-0.113707220632678,-0.215728739424035,0.156183095776294,-0.152267786859834,-0.0108577691045029,-0.2227831979089,-0.0358284201950034,-0.0182772516804361,0.00982973606908111,0.0688775155572627,0.0779837592496085,0.0420759507117927,0.0562270819619242,-0.0130850800675837,0.0942308135939405,0.0387439424112102,0.0193917697841845,"Asian SEA2a","KT894573"
"KT894577",-8.18945585689786,-1.72582328476931,-1.79430223759,-1.11214498636619,2.2872147611923,-1.5550041643901,0.73244769074157,-1.46900960731555,-1.53016471086752,-0.310086445127208,0.402882996794674,0.75385104447595,-0.208242120780192,-0.861675073568941,-0.273822365203753,0.193395671368853,0.355830148658566,0.460116758301807,0.216604752185725,0.112867556990165,-0.198663236044529,0.843542256298056,0.486337475040525,0.371514165101146,0.757837092089213,-0.197074969142941,0.538998086904909,0.469187388568097,0.0928116320011933,-0.345875637227148,0.721964867522584,-0.549347490842578,0.614201938736119,-0.806264266537692,0.519983992966179,0.319985581860036,0.217487310992171,0.260143695001138,0.432636957501732,-0.108965984439774,0.189045626955453,0.33453362065242,-0.22925536742275,0.25606119293243,0.154097026833114,0.114960948389872,-0.10880306772884,-0.0767918904975764,-0.103506054970612,-0.0839588490322797,-0.0280931895154593,0.0792409365470124,0.025177398613593,-0.062054908918572,-0.0783673474168952,-0.161525345804925,-0.0433571119751537,-0.03855086315811,"Asian SEA2a","KT894577"
"KT894578",-8.34037219180273,-1.94341668980864,-1.66380711923889,-1.02856252913126,2.40854421557447,-1.38710184725698,0.637246109068446,-1.45411905266093,-1.50349282389704,-0.440852478070604,0.525350162131795,0.78974552837267,-6.21705633533112e-05,-1.17612154291246,-0.131052835603609,0.132496137345969,0.479451657808028,0.686621855365483,0.123783201940042,-0.042480553507929,-0.0586576402393361,0.593887682032649,0.507985017090213,0.543352768217189,0.660519055963267,-0.228946909832816,0.730351208139236,0.428706516257914,0.334454993446383,-0.365655249313073,0.602530657181119,-0.549532983648551,0.363742148980534,-0.810157006418482,0.434016234115058,0.309641498991408,0.130330925552928,0.229866711425781,0.400486442052597,-0.132882781967219,0.127979765863875,0.29100391088011,-0.297417849356002,0.286929612090269,0.156007279340028,0.121247075220396,-0.130529991329251,-0.109374915289681,-0.096367318836676,-0.100716911890737,-0.0401200461783413,0.0693063614960455,0.0353403254467922,-0.0618529757806644,-0.0740401720838282,-0.148294128091337,-0.054950516818741,-0.0388404598098388,"Asian SEA2a","KT894578"
"KX148264",-7.94138424262092,-1.64036681584223,-2.11773628862768,-0.481331013474947,0.804409048639715,-1.61482822598355,0.497177851823691,-0.992668602048109,-1.00340163366553,-0.523928891771961,-0.423175986636616,0.028281698607653,0.422299753280581,-0.351751013059846,0.377189936789014,-0.108996126341145,-0.0569087692990422,-0.377412563277218,-0.222364522146803,-0.632043480916252,0.400857579110236,0.39353370788653,-0.477152776728942,-0.0206627367995008,-0.0622359327764423,0.382374009308484,-0.101144573065523,0.187048090882702,0.0598155420654701,0.0529285038727489,-0.0153045689636862,-0.227288174663459,0.314531307158893,-0.0573506300419382,0.00796040483787277,-0.281990562789877,-0.142088120017117,-0.18592138599033,0.0416222239071967,0.361892418600529,0.0874854044713431,-0.0433218568932273,-0.0273778498052915,0.194628065578955,0.0583351136829134,-0.188099511993028,0.166063787221504,0.105863717743237,0.0789590471550874,0.101833812149813,-0.0153313955392197,-0.0552794245768987,-0.0220479605010949,-0.0157798514930682,0.00185898395637591,0.0313618540924133,0.00714415442024179,0.0343932294050215,"Asian SEA2a","KX148264"
"KY451767",-6.39732480079314,-1.29469768955969,-2.53445279189993,0.475403383451295,2.03880139244728,-1.85832587736222,1.44527382492298,-1.02123489853217,-0.0393840823195901,0.737554156009386,-0.616152985947902,-0.128901004153873,0.274236046520626,0.542433483337457,0.263429165507083,-0.548609117585405,0.174165770506927,-0.540716339336834,0.0315764158097487,-0.198560721628614,-0.801780069181174,-1.1231466876481,-0.773789111385407,-0.491989027421887,-0.495973894778934,-0.785378472990126,0.0562699993454338,-0.211434493105576,0.187687251689581,-0.174511972526015,-0.774337809710321,0.17389110945344,-0.114604592059272,-0.184322761788573,-0.214899084562613,0.121159651699465,-0.423532757730674,-0.0742549918898863,0.260122827727291,-0.0319896176183479,-0.152673836371243,0.153105901170926,0.151467251691746,-0.113895048798172,-0.0861248281355656,0.118874500140688,0.119067306347379,-0.124515340921558,-0.118214925529666,0.0402708840726258,-0.0918158353002108,-0.014856718978353,-0.0400376597374785,-0.0480853448179768,0.0663668643875833,0.00270900621217005,-0.0237155263513011,-0.0962090585198964,"Asian SEA2a","KY451767"
"MG201879",-7.95440451786356,-1.17452394650017,-2.13117021546666,-1.01679960309284,2.37648920952594,-2.08999348994072,0.953771448570162,-1.53683004123414,-0.705732377091328,-0.808840799427852,-0.325658718946954,0.728133829963386,-0.234478375070842,-0.688093828861606,-0.612803933342734,0.314873791028474,-0.0395668173566277,0.560134037006981,-0.185219443580524,-0.0441063219405745,-0.15848378790529,0.104936438351527,0.16566845067644,0.00544269579095801,0.0481255800429123,0.0642571677625455,-0.463369517253273,0.136028127227126,0.0165117726048311,-0.10221063491802,0.00105753561787358,0.051826733066688,-0.204706606709794,0.0534208264627845,0.0999967192170983,-0.0768119170738419,-0.18629108120323,0.264826417724544,-0.072318335077203,-0.417409841019751,-0.173201706921223,0.0694293251180437,-0.117976822923354,-0.307081062533812,0.122358682729591,0.100920465218145,-0.0380089394140753,-0.0564002464190188,0.0350871353142154,0.0677567863646181,-0.0871833525048544,-0.142112760288668,-0.112393254602243,-0.0311863054334334,0.053490568112419,0.0869620441528346,-0.0161423580061256,-0.0714157104719794,"Asian SEA2a","MG201879"
"MG201880",-7.62468860461021,-1.14474011759662,-1.52101944720909,-0.891941601547471,1.60380918902562,-2.74758673014834,0.827060793798006,-0.803115644175006,-1.01068081648902,-0.545935265343422,-0.444008612997926,0.477026700393551,0.234923172707916,-0.941975500914171,0.0382240782304613,0.0873457468355345,0.183449073843168,0.575474984126507,-0.29038237871678,-0.324049367456726,-0.0910658163341439,0.372602768024012,0.2447286855578,0.204308595725578,0.0050456471156739,0.0127601009169373,-0.237779162396116,-0.431563134368715,-0.268624957378818,0.193701422650821,0.189042217013169,-0.331673369830883,0.0945282067664022,-0.104933511632841,0.0730449866208073,0.170009959291786,0.500285626892239,-0.254463149246434,-0.431400851400629,-0.18168729722467,-0.0925419282887652,-0.192495164053924,-0.125592218845947,-0.0794764549913717,-0.00995304492681954,-0.105089009048092,0.185771109267799,0.00535692897690703,0.204288961544151,0.0595026837604919,-0.0941384964460176,0.194261362657312,-0.13192794097246,-0.0410913752604797,0.145298270917454,0.0672083757510461,-0.0631360616519754,-0.043158012626631,"Asian SEA2a","MG201880"
"MG201884",-8.01501379395831,-1.28245363048334,-1.62478019434382,-1.01942403784473,2.29429338312877,-2.1297534776265,0.356499789030292,-1.63508932499192,-1.35244019750496,-0.523009440660409,-0.0702998243083228,0.629883095306836,0.326264204961676,-0.791265158173988,-0.449184863042803,-0.0106761236741577,0.396073238056185,0.879299306983084,-0.102010688253093,-0.246430673852785,0.598636446603096,0.0920628178404537,0.220542476894409,0.469648184395856,-0.0494032527591125,-0.171329754665176,0.133590974542881,0.20920286854799,0.0857837277664925,-0.0804904881034704,0.0387834030910665,0.143716264461712,-0.230908276295592,-0.03985021964296,0.113005739529868,-0.0389669445877101,-0.157512082606721,0.0772475946313852,-0.0946942151423616,-0.0926831232299955,-0.0381635801367937,-0.0472021020404826,0.044957149171357,-0.0781539548090787,-0.0433405331137633,0.00905622469233193,-0.00608069470722155,-0.00920468050714341,-0.0518264203870853,-0.0532242709710044,-0.018392187212086,-0.0750820106759552,-0.0620642462816939,0.0061127752466972,-0.0147724584565648,0.084547846671903,-0.00440461995790539,0.0102588291780985,"Asian SEA2a","MG201884"
"MG201919",-7.79747583964964,-1.65017359672918,-1.63763309197643,-0.68541340704178,2.35107372615128,-1.97919811515304,0.425049531001347,-1.62005836054643,-1.28193048304522,-0.406716936345461,-0.597716110113938,0.550252984948676,0.212282514771844,-0.613801081728815,-0.0552917628540357,-0.0083343897319668,0.55691188967138,1.05346504343467,-0.270936169857139,-0.120134538747302,0.238394302285157,0.181965619712731,0.293293186625468,0.282683232563011,-0.115780228739831,-0.313956518811661,0.304447411195327,0.153317067101572,-0.0312616473856392,-0.149967268911424,-0.0965164493527307,0.0882778981044384,-0.324703069413789,0.0672347879806238,0.122464187815813,0.0238262075049397,-0.0899904232031976,0.0366294524922313,-0.0349853029118243,-0.0944018487744119,-0.076052362887872,-0.0822092029174944,0.0346077561228334,-0.142202295442871,0.0163818035668959,0.00243280837306441,0.073239934816796,-0.0725377374104521,-0.0111648614558073,-0.00623163019880557,-0.0328008928296871,-0.0965615561406531,-0.0383954783357651,-0.00442914236423979,-0.00342127046881515,0.0429863002838438,-0.00929851718082494,0.000937627880198169,"Asian SEA2a","MG201919"
"MG201921",-6.75638459321893,-1.32284895713576,-1.0224228875863,-0.341362727455687,1.61687416483324,-1.87895283305332,0.767127051808236,-1.92764440181986,-1.36380118775075,-0.295198977399879,-0.310934061606463,0.258001146145581,0.669878766531064,-1.37382789467175,-0.686087027346568,-0.340492923426574,-0.532180058731058,0.819913915821707,0.1141656275858,-0.246124417220379,-0.179806786570478,0.767200963881232,-0.341561588803615,0.265849545060127,0.604378198355558,-0.391275818258252,-0.156675681120686,-0.162883662325141,-0.67061746657344,-0.0398498856826658,-0.154407417758653,0.121768359664097,0.192139304675072,0.355456827688621,-0.191004146739775,-0.0355337327887484,-0.0306102499279937,-0.0215383574439047,-0.17779071405075,-0.307563258532321,0.0406044187186545,0.231513864345648,-0.11130174371488,0.122814154973316,-0.0950244673309158,0.194522216347698,0.0750983765861237,-0.0473810841124156,-0.166715842916569,0.0176903965347465,-0.012542065109221,-0.0526318029502045,0.0611058246486978,0.00784087113266237,-0.0684630125049504,0.118588443948893,-0.00888832674674353,0.0140232253668703,"Asian SEA2a","MG201921"
"FJ598135",-4.78680286177431,-1.67441556715282,2.54497772969642,1.19398600323133,-3.21430752537473,0.442039792369488,2.39700045777853,0.791106110964078,1.46146996861238,0.394477308921012,0.614274849322239,0.49939413555085,-0.372094869453717,-0.579459503621635,0.273914548654886,-0.24058860997286,0.377097356880686,0.321383440368178,0.785912596710727,-0.266415278232973,0.297727020126735,-0.550702157402913,-0.168717234253564,0.10167203818214,-0.188420427331014,0.331449134830051,0.584303411708953,-0.343123313366131,0.362844433071716,0.156704207566328,-0.371267510117726,0.155877169860858,-0.463244678156572,-0.262502535157701,0.205265597222767,-0.13396148873388,-0.341564394273279,0.0356961661229812,0.312068994555999,-0.0459442424190391,-0.404894525544106,0.116823637843899,0.0707926383449048,0.136342685997611,-0.0802692792649058,0.14050504209566,0.0378739357752915,-0.0560144324587773,-0.217236731027263,0.0631021276036692,0.044070160700816,-0.116023337901551,-0.0144309731880554,0.00686529928675262,-0.0343231121100144,0.0151172379569338,0.0533092182413145,0.0769375583479926,"Asian SEA2b","FJ598135"
"FJ712195",-3.99254186716309,-1.78471864195829,0.134371387076108,3.16638351987708,-2.26106173013675,3.3797747506016,3.22783007866851,-0.864742077523048,0.119615729974644,-0.0370751870122436,0.669506375606317,1.76598621471211,0.769024987528234,-1.34980780436981,-1.74547497375872,-3.16836261024355,-3.05958666186124,0.289589999364795,-0.614842702226487,-0.901376165715303,-0.0797578046973476,-2.01210158972424,1.15043359475368,-0.695256404985242,-0.491052387542444,0.459853714294032,-1.72113606179601,1.27600627391467,-0.801724914204273,0.424435825240637,0.842675569784598,0.380936044147839,0.408820304183569,0.530400417671189,0.38481074545865,0.567311724444987,0.282249293775557,-0.714810059840284,0.166157637234441,-0.210904170231735,-0.257231585020497,-0.462264539439723,-0.132410702518528,-0.175698814052189,-0.122867434127915,0.13457471625079,0.171456897991896,-0.04693706676919,0.0616134732876271,-0.123086921015527,0.164680024135058,-0.171679839542698,0.0552487664679361,-0.0146075402619739,-0.0922023152360653,-0.0473277584155031,-0.0189512079670546,0.0147991675118266,"Asian SEA2b","FJ712195"
"FJ712196",-4.66934918410315,-1.75591479911279,2.15886489659393,1.62649937679111,-2.75059241349289,1.6477242231567,2.32726189029096,0.372080633803935,0.0606336754521201,0.0554569137458914,1.02580123392854,-0.268501648616259,0.64515243948448,-0.59300088825833,-0.832278450740771,-0.595698905926515,-1.01586426866021,0.53600295629236,0.990025897213986,1.01799446004059,0.880866736909383,-0.430201041749123,-0.108559053132094,0.626726236922474,0.0158434486782393,-0.0934858510649938,-0.0563389396019446,0.75202020470568,-0.63620999789393,0.00551531271494963,-0.0534271611862253,0.316816624812186,1.02411041140846,-0.236223638400486,0.390901879146517,0.138623496816474,0.112614784212723,0.157254873773877,0.406684151767094,-0.145362606297616,0.39100803231525,0.0582720499626758,-0.0252204655757248,0.189410068911836,-0.247440721643705,-0.0379650510119587,0.0961279194381504,0.111816544865153,-0.0402570449251941,0.205254647404702,0.0188582262098776,-0.0939336488902276,-0.0335127779939084,0.0100112994409506,-0.0356100548080132,0.120353152857451,-0.0749379326900972,-0.00935248262595843,"Asian SEA2b","FJ712196"
"GU647092",-4.2272734909261,-1.92740442314755,2.6361741174862,1.89373067009036,-2.92725544703344,-0.0902839769329314,1.4625003002314,0.964771192075031,1.81288109666838,-0.178583158038653,-0.598009200546908,-0.0622069590548114,-0.0408272758155456,0.0297695203797724,-0.24852818092197,0.145647844484077,0.544985329984579,0.00895323599967932,-0.213112713656715,0.379412469035428,-0.434589706707292,0.292530167638134,-0.390457836851909,-0.371237968395439,-0.838862792728429,0.0425515636631067,0.227328235706502,-0.0416019998122422,-0.334934988639331,-0.181947131425664,-0.0655167479150954,-0.389479428794728,0.170329103359711,-0.180142224124818,0.319224823963253,-0.0465363510535515,0.0029018729804098,0.0281609435374997,-0.187501704570334,-0.140729896999833,0.0292316684806578,0.00121276432675686,-0.00732688802976295,-0.0878586280584983,-0.144502707970102,-0.0619116402483262,-0.0599474586023591,-0.0657921356512891,-0.0578315900764876,-0.0649509424823395,0.0384025996759019,0.140972335088876,0.0418238193989734,0.0138379040640175,-0.0357280583939173,-0.029318686814391,0.000962265285439795,-0.0108534141085003,"Asian SEA2b","GU647092"
