"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","clade","Accession"
"DQ866112",1.36772096828912,-0.820861776686636,-1.19257286974077,-0.563509746751112,-0.485433367473396,-0.833580586292882,-0.401412000676244,-0.854255856914097,0.584522112304929,-0.195230113405705,0.282927233802506,0.106419705649354,0.0291076304250299,-0.523488645387612,-0.145778249562942,-0.300496857832433,0.22163222656414,-0.025622851013573,"Asian SEA2a","DQ866112"
"DQ866116",0.282017626412965,-0.872409018096252,-0.962609752679677,-0.903116619672326,-0.0163799990143823,-1.03523817151934,0.851614505723632,-0.4829085721329,0.359312793820744,-0.467381103129274,0.202291996333623,-0.274516858988929,0.258191992607247,0.0098177373116499,-0.0724467116710084,0.233724189332156,0.197915956821998,-0.0589858800383119,"Asian SEA2a","DQ866116"
"DQ866119",0.841438537943054,-0.884571439101138,-1.67710655264279,-0.759746567430639,-0.283585517287118,-0.540715239864937,0.287219776837593,-0.428698066431662,0.837696626373977,-0.664689263936582,0.00979179734361374,-0.117309169764399,0.234875113227687,-0.595659919613894,-0.141067057618564,-0.245249116439642,0.158306063757124,0.0268161755947827,"Asian SEA2a","DQ866119"
"EU086182",0.282017626412965,-0.872409018096252,-0.962609752679677,-0.903116619672326,-0.0163799990143823,-1.03523817151934,0.851614505723632,-0.4829085721329,0.359312793820744,-0.467381103129274,0.202291996333623,-0.274516858988929,0.258191992607247,0.0098177373116499,-0.0724467116710084,0.233724189332156,0.197915956821998,-0.0589858800383119,"Asian SEA2a","EU086182"
"EU086183",1.04481055515134,-0.778361148590816,-0.404501754302764,-0.449783505217735,-5.33065781353396,-4.06463665383431,-0.188181693020649,3.6666761003987,-1.34897154946989,-0.405375210297592,-0.635106123434722,-0.487822726817003,0.706241787579535,-0.225554329996297,-0.0862660567558893,-0.295215719421451,0.578407502712117,0.00848784422720521,"Asian SEA2a","EU086183"
"EU828653",0.815828655172101,-1.28150478381261,-1.91636960261414,-0.671694871383751,-0.342307351617361,-1.0223098502254,0.666713271885954,-0.53878663800932,1.30492559645846,-0.44536708297577,0.201030145943614,0.0923299467833347,-0.193239315610434,-0.373227765026746,0.435771688832333,0.207958222629897,0.723934940199129,-0.0301800632633152,"Asian SEA2a","EU828653"
"FJ561726",1.53202467316753,-2.16836034656268,-1.8056667499778,-2.15899642334254,-0.116336585106619,-0.114956192187532,0.284994550536366,-0.436842515235567,-0.4230112249937,-1.23641499545473,-0.852749940532117,0.446007316073615,-0.611453608464322,0.0461966066466411,-0.109085175232547,-0.597435978709752,0.525941542095064,-0.0570546625580269,"Asian SEA2a","FJ561726"
"FJ561727",-0.217572358903449,-1.48387182255021,-0.369203469331492,-1.22754627820891,0.0202279058207854,-0.417043923032948,0.551018588479436,0.335035025626463,0.474222958613316,-0.629336470509274,-0.238423457622303,1.48667747431495,-1.19711160388369,0.674486242489872,0.185583988953634,0.102580711317445,-1.05000749232639,0.616435487419242,"Asian SEA2a","FJ561727"
"FJ561728",0.82004575407995,-2.78068539389325,-0.96282876279691,-2.33968081970094,0.170987302960818,-0.647731208261161,0.725196923878069,-0.501300789343989,-0.688866111651647,-0.517354237162501,-1.48878151624435,0.636701304069563,-0.475280959427067,0.389912005684937,-0.704694965969349,0.463866848496384,0.388702907989733,-0.292987648089359,"Asian SEA2a","FJ561728"
"FJ866829",1.20599827003409,-3.43199002459835,-0.0429800050251157,-3.55664991578134,0.235484399460344,0.57041560530069,0.888101409073605,0.364322102507555,-1.18849474386965,-0.490373648490477,-1.52636572263875,1.36043858356761,-1.41368149721952,0.288275222996779,0.593907425250271,0.0530435206030488,0.0984283721456813,-0.427374507926277,"Asian SEA2a","FJ866829"
"FJ866830",1.07839772829587,-3.58255770270193,-1.15277489542686,-2.62830553641037,-0.168624923812781,1.22002053008226,-0.0813142302165869,0.590420031459496,-0.720824760605155,-0.80117594738392,-1.7149203734036,1.99856330340198,-2.25561880465273,0.656452034457439,0.483221963979466,-0.510461077024026,-0.915820297439251,0.0410862649383572,"Asian SEA2a","FJ866830"
"FJ866831",1.57571632078328,-2.34450446226524,-1.7604194919632,-2.36869503687052,0.0170794385784563,-0.820039544509081,0.283842948912355,-0.698562356518149,0.0376436955003863,-1.16154720819351,-1.91570029289941,1.11660342278283,-0.547524709092397,-0.0690038881629179,-1.22926463447257,-0.0841736304591945,0.359851794536687,0.0847840711522823,"Asian SEA2a","FJ866831"
"GQ472468",2.0553476066184,-0.40944209760303,-1.31746497688407,-0.867052374109855,-0.540196860422044,-0.481333602531909,-0.330975145969243,-0.739099933319494,0.259481803154881,-0.756814464385122,0.540149411405097,-0.218326971943143,-0.318408372967287,0.0361828576031068,0.309907436651886,-0.154845343353247,0.257795035660293,-0.0514192964400161,"Asian SEA2a","GQ472468"
"GQ472470",0.963452976469271,-0.0502683664823467,-0.211204174558243,-0.792076815538828,-0.255090436578365,-0.475020038494063,0.528486270025186,0.00579081677435921,1.71570262066173,-0.125639250326415,-0.111636267121342,0.365371506644605,-0.750426326148116,-0.925676584571773,0.469629103993317,-0.220963363083421,-0.102654064492765,-0.109171882373395,"Asian SEA2a","GQ472470"
"GQ472473",1.36772096828912,-0.820861776686636,-1.19257286974077,-0.563509746751112,-0.485433367473396,-0.833580586292882,-0.401412000676244,-0.854255856914097,0.584522112304929,-0.195230113405705,0.282927233802506,0.106419705649354,0.0291076304250299,-0.523488645387612,-0.145778249562942,-0.300496857832433,0.22163222656414,-0.025622851013573,"Asian SEA2a","GQ472473"
"GQ472477",0.832652337517338,-0.607793987434787,-1.19602194981524,-0.222652775275651,-0.450788244319448,-1.14757548563463,-0.347656499838911,-0.959164012101517,0.697033475559692,-0.155398359911213,0.854236830902155,0.0832647060213738,0.26376786415965,-0.821397890491083,0.0627662009065873,-1.02847789374596,0.362317944638192,0.150304524311108,"Asian SEA2a","GQ472477"
"GU358653",0.282017626412965,-0.872409018096252,-0.962609752679677,-0.903116619672326,-0.0163799990143823,-1.03523817151934,0.851614505723632,-0.4829085721329,0.359312793820744,-0.467381103129274,0.202291996333623,-0.274516858988929,0.258191992607247,0.0098177373116499,-0.0724467116710084,0.233724189332156,0.197915956821998,-0.0589858800383119,"Asian SEA2a","GU358653"
"HM486355",0.403912593577921,-0.418815418041192,-1.4566718155082,-1.10161199376639,0.000745754768625851,-0.742325850462066,0.723649653885159,-0.237684036641609,0.182139327567028,0.0161621620881658,0.161420898666515,0.179695343644538,0.729226545845633,0.191118313626926,-0.179963400669392,0.022326908310956,0.213259960315471,-0.04247838882257,"Asian SEA2a","HM486355"
"HM486356",0.382588405388579,-0.450809976903642,-0.781837042824413,-1.32378221074265,0.0725555707047775,-1.41990162605209,0.703644467898422,-0.571799072190952,-0.582817545399758,0.446010575009778,0.683149995816034,0.360707160086747,1.15329022542888,0.694001049575892,-0.0377521059684552,0.443114287043394,-0.253074700907011,-0.0885885475240265,"Asian SEA2a","HM486356"
"HM486368",1.36772096828912,-0.820861776686636,-1.19257286974077,-0.563509746751112,-0.485433367473396,-0.833580586292882,-0.401412000676244,-0.854255856914097,0.584522112304929,-0.195230113405705,0.282927233802506,0.106419705649354,0.0291076304250299,-0.523488645387612,-0.145778249562942,-0.300496857832433,0.22163222656414,-0.025622851013573,"Asian SEA2a","HM486368"
"HM486369",0.204905935474984,-0.147533756384388,-0.25655711626557,-1.55153899999455,0.126363629803859,-0.570353116905684,1.01079666777174,0.335855453214885,0.824388514015398,-0.0980904305714653,0.275144857075091,1.06413573356063,0.039130402679559,-0.193877363778344,0.410011626739617,0.10862791485707,0.034805410161092,-0.113335978781073,"Asian SEA2a","HM486369"
"HM486374",0.177327071671664,0.0485017716438427,-1.00058304688452,-1.1024222733022,0.177280626564576,-1.23331381180965,1.34639572471327,-0.28529188835899,-0.0938862234913282,0.629854030748698,0.174862536483611,-0.264781428834092,1.06385241202181,0.676808787797001,-0.0123197798212047,0.436346775246292,-0.398906441809537,-0.101279988925345,"Asian SEA2a","HM486374"
"HM486379",-0.129898435181214,-0.00971965232483264,-0.502911965573737,-1.33303374205497,0.326673107371604,-0.755254171756005,0.908550887722837,-0.18180597076519,-0.763473475070689,-0.00585185806533833,0.162682749056524,-0.187151462127726,1.18065785406332,0.574163815965322,-0.688181801172734,0.0480928750132159,-0.31275902306166,-0.0712842055975666,"Asian SEA2a","HM486379"
"HM486381",1.11432049150449,-0.198194596024899,-0.0303122941197808,-2.93787803885849,0.390982530482615,-0.333286252695967,1.64442647659406,0.437412200227901,-0.872787471755459,-0.768018249635619,0.33914049119966,0.744172685814295,-0.582299986245352,1.40119245393272,1.18699570015695,0.167061227484825,0.00951690624427489,0.00350591388952203,"Asian SEA2a","HM486381"
"JF819605",2.09868926923214,0.3485986671523,-2.30913840982289,0.108268212683888,14.4835754787544,-3.00024901599131,-0.364928172437902,1.83251765093771,0.226676399912866,0.714549024555854,0.560805717721769,0.649503953993078,1.1005626440702,1.8015642342651,-0.560426778911386,0.485558157069051,0.029160790552817,-0.168042365346667,"Asian SEA2a","JF819605"
"JF819615",0.87284140623157,-0.632736595451509,-1.1791894627247,-1.24366547368947,-0.0148940937447762,-0.679825503959021,0.585896397057607,-0.364854189927777,-0.0238944544271728,0.569323398727792,-0.591331102205696,0.176516669910087,0.186179008610366,0.390070117405829,-0.414529951631543,0.000857381444847575,0.317687663190877,-0.0819543526814561,"Asian SEA2a","JF819615"
"JN974823",0.171936952242688,-1.43386926043315,-0.992743400032491,-0.97965823099236,-0.0270536049476974,-1.21833799008429,1.08381122020317,-0.582479846989861,0.503087733729955,-1.18784326676329,0.299256555701349,-0.614238431369408,0.393671722375208,-0.346249034206487,0.113372118025136,0.442183284706788,-0.386698763765847,0.0166375522859399,"Asian SEA2a","JN974823"
"JN974824",0.282017626412965,-0.872409018096252,-0.962609752679677,-0.903116619672326,-0.0163799990143823,-1.03523817151934,0.851614505723632,-0.4829085721329,0.359312793820744,-0.467381103129274,0.202291996333623,-0.274516858988929,0.258191992607247,0.0098177373116499,-0.0724467116710084,0.233724189332156,0.197915956821998,-0.0589858800383119,"Asian SEA2a","JN974824"
"JN974828",1.36772096828912,-0.820861776686636,-1.19257286974077,-0.563509746751112,-0.485433367473396,-0.833580586292882,-0.401412000676244,-0.854255856914097,0.584522112304929,-0.195230113405705,0.282927233802506,0.106419705649354,0.0291076304250299,-0.523488645387612,-0.145778249562942,-0.300496857832433,0.22163222656414,-0.025622851013573,"Asian SEA2a","JN974828"
"JN974829",1.36772096828912,-0.820861776686636,-1.19257286974077,-0.563509746751112,-0.485433367473396,-0.833580586292882,-0.401412000676244,-0.854255856914097,0.584522112304929,-0.195230113405705,0.282927233802506,0.106419705649354,0.0291076304250299,-0.523488645387612,-0.145778249562942,-0.300496857832433,0.22163222656414,-0.025622851013573,"Asian SEA2a","JN974829"
"JN974838",0.885058565314835,-2.36807277087218,-1.43689148610727,-1.79180562700566,-0.00280658819525626,-1.17574205419588,1.10571387045694,-0.56263358299809,0.145318865732939,-0.0319579535755805,-0.820728172236648,0.445015253849977,-0.354297931485333,0.400408291806352,0.0928399393504759,0.703069542212803,0.485635100015953,-0.0376726550645146,"Asian SEA2a","JN974838"
"JN974842",0.163744113021458,-2.04341457169615,-0.782580706683392,-0.672298477432195,0.0689200512558088,-1.32215204732451,1.23308746543751,-0.203090689728673,1.1723737814851,-0.692664967385315,0.66379104268411,-0.43039840421268,0.68822997388884,-0.454915624251447,-1.01954770684206,0.575574986659648,-0.518511069259334,-0.161310663962123,"Asian SEA2a","JN974842"
"JN974845",0.171936952242688,-1.43386926043315,-0.992743400032491,-0.97965823099236,-0.0270536049476974,-1.21833799008429,1.08381122020317,-0.582479846989861,0.503087733729955,-1.18784326676329,0.299256555701349,-0.614238431369408,0.393671722375208,-0.346249034206487,0.113372118025136,0.442183284706788,-0.386698763765847,0.0166375522859399,"Asian SEA2a","JN974845"
"JN974870",0.0780233376479323,-0.149553518587745,-2.92866518651721,-2.12168402078798,-0.545586619862522,-0.677231851962395,0.126967889606541,-0.427342615965221,0.293027285584655,0.577304916428693,0.702927834085686,-0.0196428868601131,-0.519877123441155,-1.45435505171858,-0.830645244024115,-0.594292020852648,-0.146595187067513,0.0783351985351928,"Asian SEA2a","JN974870"
"JN974871",1.64430894636497,-1.48214015592199,-0.808656655540632,-0.434148176831138,-5.3227120621191,-4.43948038802039,0.431259008619899,3.96470756183758,-0.664417785864252,0.10361501077932,0.0525399476786871,-0.330933303814483,0.52329658636843,0.174159101009181,-0.134381408752221,-0.315353912346067,0.724229586611875,-0.0236707212996102,"Asian SEA2a","JN974871"
"JN974872",0.111056658424131,-0.560138827841736,-1.4837292535831,-1.07801874623345,0.059792288271619,-1.00636954392274,0.83473304513406,-0.384745315768728,0.130052965016564,0.206303520809774,0.0768569391855514,0.270596427529776,0.726098309597016,-0.0146422457662801,-0.0930918341681581,-0.55660292108591,0.170866067615426,-0.151861789850512,"Asian SEA2a","JN974872"
"JN974873",-0.342056652815213,0.160847508831196,-1.29443216108621,-1.10590301211288,5.20654267658611,2.16180699644368,0.749076080904575,-4.80764608326541,1.28253154995889,0.244124992321042,1.6520257033934,0.383935970710651,0.73818393064343,-0.0216797445294639,-0.539149543510257,-0.685169299311289,-0.528848581135585,0.0705324744863359,"Asian SEA2a","JN974873"
"JQ970480",0.171936952242688,-1.43386926043315,-0.992743400032491,-0.97965823099236,-0.0270536049476974,-1.21833799008429,1.08381122020317,-0.582479846989861,0.503087733729955,-1.18784326676329,0.299256555701349,-0.614238431369408,0.393671722375208,-0.346249034206487,0.113372118025136,0.442183284706788,-0.386698763765847,0.0166375522859399,"Asian SEA2a","JQ970480"
"KT221107",0.129656197385595,-1.01812928716049,-0.852732329838262,-1.05221575900897,0.119833159955431,-2.00753090110091,1.29770125872155,-0.894588151153121,0.826048290862234,-1.80066080998292,0.105622960627274,-0.288799874885992,0.0434896363351194,-0.131724193994575,-0.307985678234436,0.546575030552343,-0.0941765807091498,-0.0293585201392432,"Asian SEA2a","KT221107"
"KT894558",-0.0333243814742267,-0.934557511885665,-1.2114894040926,-0.758298293551914,0.0776714509121007,-1.03175017584185,1.72656247701802,-0.295972663157899,0.992019055638384,-1.00399981102437,-0.209030903631074,-1.23972702029025,0.304233908968136,-0.363441295985378,0.138804444172386,0.435415772909685,-0.532530504668373,0.00394611088462181,"Asian SEA2a","KT894558"
"KT894572",1.52536187041187,-1.64015950015699,-0.62074963311177,1.81535620173211,1.0032249515866,-1.08903398732985,2.46623089255777,-0.124970547801814,-0.796823637750623,-1.84929293628233,-0.378437864383922,0.701802393502176,1.02686160380389,-0.869668924263836,0.57723048054281,0.526647348075151,-0.146492943225067,0.084811317759986,"Asian SEA2a","KT894572"
"KT894573",0.171936952242688,-1.43386926043315,-0.992743400032491,-0.97965823099236,-0.0270536049476974,-1.21833799008429,1.08381122020317,-0.582479846989861,0.503087733729955,-1.18784326676329,0.299256555701349,-0.614238431369408,0.393671722375208,-0.346249034206487,0.113372118025136,0.442183284706788,-0.386698763765847,0.0166375522859399,"Asian SEA2a","KT894573"
"KT894577",2.07720819351652,-0.272704677266949,-0.682937120165445,-1.38137417233465,3.16615269781523,-3.40320753630253,-3.07832290269264,1.79421020106631,1.17981355072118,-0.455000156890961,0.225730557070681,0.612301055319396,-0.603407225395057,-1.11327497933625,0.791718695524111,-0.143167725587346,-0.404456062647539,-0.0293982000506845,"Asian SEA2a","KT894577"
"KT894578",2.07720819351652,-0.272704677266949,-0.682937120165445,-1.38137417233465,3.16615269781523,-3.40320753630253,-3.07832290269264,1.79421020106631,1.17981355072118,-0.455000156890961,0.225730557070681,0.612301055319396,-0.603407225395057,-1.11327497933625,0.791718695524111,-0.143167725587346,-0.404456062647539,-0.0293982000506845,"Asian SEA2a","KT894578"
"KX148264",0.282017626412965,-0.872409018096252,-0.962609752679677,-0.903116619672326,-0.0163799990143823,-1.03523817151934,0.851614505723632,-0.4829085721329,0.359312793820744,-0.467381103129274,0.202291996333623,-0.274516858988929,0.258191992607247,0.0098177373116499,-0.0724467116710084,0.233724189332156,0.197915956821998,-0.0589858800383119,"Asian SEA2a","KX148264"
"KY451767",0.398653069278343,-1.29339923879107,-0.691652689248559,-0.804447986972919,-0.0670948638101445,-1.20578884946232,0.888730072964046,-0.66749687633633,0.46165167754098,-0.784991635350777,0.202378111409752,-0.731473188617078,0.0884126551231788,-0.239445916137849,0.000478451031280744,0.271662551324023,-0.0991914501163444,0.262472364779676,"Asian SEA2a","KY451767"
"MG201879",1.59443708532478,-0.68039175504456,-0.891482158956835,-0.388299502731671,-0.525474626335843,-0.821031445670913,-0.596493147915363,-0.939272886260566,0.543086056115954,0.207621518006805,0.186048789510908,-0.0108150515983154,-0.276151436826999,-0.416685527318974,-0.258671916556797,-0.471017591215198,0.509139540213643,0.220211961480163,"Asian SEA2a","MG201879"
"MG201880",1.93712478638165,-0.771111020713222,-3.04350449137139,-0.402719995143756,3.11031265008135,-3.56410015947967,-3.06821701559302,0.927035751201424,0.181888218237995,-0.459035223686002,-0.330946257905981,-1.49479923017952,0.376038260733403,-0.240688703549132,-0.461822308047289,-0.257583811640214,0.458397591948574,0.0726250829346842,"Asian SEA2a","MG201880"
"MG201884",1.36772096828912,-0.820861776686636,-1.19257286974077,-0.563509746751112,-0.485433367473396,-0.833580586292882,-0.401412000676244,-0.854255856914097,0.584522112304929,-0.195230113405705,0.282927233802506,0.106419705649354,0.0291076304250299,-0.523488645387612,-0.145778249562942,-0.300496857832433,0.22163222656414,-0.025622851013573,"Asian SEA2a","MG201884"
"MG201919",1.36772096828912,-0.820861776686636,-1.19257286974077,-0.563509746751112,-0.485433367473396,-0.833580586292882,-0.401412000676244,-0.854255856914097,0.584522112304929,-0.195230113405705,0.282927233802506,0.106419705649354,0.0291076304250299,-0.523488645387612,-0.145778249562942,-0.300496857832433,0.22163222656414,-0.025622851013573,"Asian SEA2a","MG201919"
"MG201921",1.21981325226463,-0.0439191883143329,-1.20426754368236,-0.00385950870806267,-0.566916313286473,-1.00235846498143,-0.30953926454768,-0.866136310278403,1.02631270213851,-0.0950887437755333,0.800527211801185,-0.292161334123282,0.276949871450568,-0.667461436719124,0.10950943560208,-0.341042584156219,0.0346989455932239,-0.0512773551643606,"Asian SEA2a","MG201921"
"MN784132",1.36772096828912,-0.820861776686636,-1.19257286974077,-0.563509746751112,-0.485433367473396,-0.833580586292882,-0.401412000676244,-0.854255856914097,0.584522112304929,-0.195230113405705,0.282927233802506,0.106419705649354,0.0291076304250299,-0.523488645387612,-0.145778249562942,-0.300496857832433,0.22163222656414,-0.025622851013573,"Asian SEA2a","MN784132"
"FJ598135",0.628091367651035,-2.32241433495693,0.0444244563576999,-0.90483525439843,-4.00499556088069,2.18841411138829,2.23687795459304,-2.93930870305979,-0.898228159595601,0.892811923930996,0.651610583167822,0.739133045626832,0.497929867676842,0.113632698224322,-0.185018761445501,-0.0145836243207374,0.0973424023131772,-0.0671646740604507,"Asian SEA2b","FJ598135"
"FJ712195",0.258948085964201,-0.997669420958566,-1.16281064711437,-1.01993252218665,-0.721622423830765,1.35222665038359,-1.81756828931472,-0.739721985475254,-1.50740703264024,0.449215874431886,-1.03154546275097,0.206940232626,0.589184872547827,-1.13629658845423,1.04179394553245,-0.013189260272853,0.394613257002492,-0.222113554634874,"Asian SEA2b","FJ712195"
"FJ712196",0.998488527640623,-2.00138191732671,-0.606392466030291,-1.19397250901924,-0.283631668290711,-0.370132728242117,-0.142780046437152,-0.58447760508777,-0.658612867214166,0.514754220991067,0.151461049867912,0.0223544997140436,0.15476435481914,0.0114369626575316,0.0889122074791619,0.114630428417596,0.155653217543233,-0.0397743300706968,"Asian SEA2b","FJ712196"
"FJ719751",1.24603061621463,-2.91643363914686,-0.527657532164411,-1.34277491844307,-0.535243489053638,0.232472368532062,-0.999421341770383,-0.558876484756473,-1.47050474625488,0.943728308471782,0.85338210427441,0.322404532151467,0.5943842542663,-0.185895615775489,0.484837677591483,0.0170061943691443,0.00896277538906113,0.0189131837558046,"Asian SEA2b","FJ719751"
"FJ719753",0.888407853470346,-2.56284215966361,-0.636526113383105,-1.27051412033927,-0.294305274224026,-0.553232546807067,0.0894166680423812,-0.684048879944731,-0.514837927304955,-0.205707942642946,0.248425609235638,-0.317367072666436,0.290244084587101,-0.344629808860605,0.274731037175306,0.323089523792227,-0.428961503044613,0.0358491022535551,"Asian SEA2b","FJ719753"
"FJ719755",0.998488527640623,-2.00138191732671,-0.606392466030291,-1.19397250901924,-0.283631668290711,-0.370132728242117,-0.142780046437152,-0.58447760508777,-0.658612867214166,0.514754220991067,0.151461049867912,0.0223544997140436,0.15476435481914,0.0114369626575316,0.0889122074791619,0.114630428417596,0.155653217543233,-0.0397743300706968,"Asian SEA2b","FJ719755"
"GU647092",0.888407853470346,-2.56284215966361,-0.636526113383105,-1.27051412033927,-0.294305274224026,-0.553232546807067,0.0894166680423812,-0.684048879944731,-0.514837927304955,-0.205707942642946,0.248425609235638,-0.317367072666436,0.290244084587101,-0.344629808860605,0.274731037175306,0.323089523792227,-0.428961503044613,0.0358491022535551,"Asian SEA2b","GU647092"
"HQ118114",0.998488527640623,-2.00138191732671,-0.606392466030291,-1.19397250901924,-0.283631668290711,-0.370132728242117,-0.142780046437152,-0.58447760508777,-0.658612867214166,0.514754220991067,0.151461049867912,0.0223544997140436,0.15476435481914,0.0114369626575316,0.0889122074791619,0.114630428417596,0.155653217543233,-0.0397743300706968,"Asian SEA2b","HQ118114"
"JN974877",1.32770246349101,-0.828815195101728,-0.55076748053748,-1.08373550445943,-0.476728118820697,-0.372596203187406,-0.337936812370484,-1.10291736899943,-1.09214210712993,0.672878527882893,-0.448225459988381,-0.563245240949771,-0.434999192904222,0.175082565149883,1.24255316654923,-0.0807765267251579,0.20495994494121,0.0730434181676922,"Asian SEA2b","JN974877"
"JQ950446",1.14639624366512,-2.77832450569902,-0.594697792088694,-1.75362274706229,-0.202148722477634,-0.201354849553566,-0.234652782565717,-0.572597151723465,-1.10040345704775,0.414612851360896,-0.366138928130768,0.42093553948668,-0.0930778862063975,0.155409753989043,-0.166375477685861,0.155176154741382,0.342586498514149,-0.0141198259199092,"Asian SEA2b","JQ950446"
"JQ950448",1.14639624366512,-2.77832450569902,-0.594697792088694,-1.75362274706229,-0.202148722477634,-0.201354849553566,-0.234652782565717,-0.572597151723465,-1.10040345704775,0.414612851360896,-0.366138928130768,0.42093553948668,-0.0930778862063975,0.155409753989043,-0.166375477685861,0.155176154741382,0.342586498514149,-0.0141198259199092,"Asian SEA2b","JQ950448"
"KF726852",0.941134909948203,-2.27901275715153,-0.813443796148803,-1.53226280962184,-0.0974236666178358,-0.0147670353111286,0.408098474249133,-0.286089967891503,-0.611472135139319,0.598456307099816,-0.874426387463192,-0.20455304943416,-0.182515699613469,0.138217492210152,-0.14094315153861,0.148408642944279,0.196754757611623,-0.0268112673212274,"Asian SEA2b","KF726852"
"KP319185",0.888407853470346,-2.56284215966361,-0.636526113383105,-1.27051412033927,-0.294305274224026,-0.553232546807067,0.0894166680423812,-0.684048879944731,-0.514837927304955,-0.205707942642946,0.248425609235638,-0.317367072666436,0.290244084587101,-0.344629808860605,0.274731037175306,0.323089523792227,-0.428961503044613,0.0358491022535551,"Asian SEA2b","KP319185"
"KP319186",1.24603061621463,-2.91643363914686,-0.527657532164411,-1.34277491844307,-0.535243489053638,0.232472368532062,-0.999421341770383,-0.558876484756473,-1.47050474625488,0.943728308471782,0.85338210427441,0.322404532151467,0.5943842542663,-0.185895615775489,0.484837677591483,0.0170061943691443,0.00896277538906113,0.0189131837558046,"Asian SEA2b","KP319186"
"KP319187",0.888407853470346,-2.56284215966361,-0.636526113383105,-1.27051412033927,-0.294305274224026,-0.553232546807067,0.0894166680423812,-0.684048879944731,-0.514837927304955,-0.205707942642946,0.248425609235638,-0.317367072666436,0.290244084587101,-0.344629808860605,0.274731037175306,0.323089523792227,-0.428961503044613,0.0358491022535551,"Asian SEA2b","KP319187"
"KP319188",1.24603061621463,-2.91643363914686,-0.527657532164411,-1.34277491844307,-0.535243489053638,0.232472368532062,-0.999421341770383,-0.558876484756473,-1.47050474625488,0.943728308471782,0.85338210427441,0.322404532151467,0.5943842542663,-0.185895615775489,0.484837677591483,0.0170061943691443,0.00896277538906113,0.0189131837558046,"Asian SEA2b","KP319188"
"KP319191",0.888407853470346,-2.56284215966361,-0.636526113383105,-1.27051412033927,-0.294305274224026,-0.553232546807067,0.0894166680423812,-0.684048879944731,-0.514837927304955,-0.205707942642946,0.248425609235638,-0.317367072666436,0.290244084587101,-0.344629808860605,0.274731037175306,0.323089523792227,-0.428961503044613,0.0358491022535551,"Asian SEA2b","KP319191"
"KP319193",0.998488527640623,-2.00138191732671,-0.606392466030291,-1.19397250901924,-0.283631668290711,-0.370132728242117,-0.142780046437152,-0.58447760508777,-0.658612867214166,0.514754220991067,0.151461049867912,0.0223544997140436,0.15476435481914,0.0114369626575316,0.0889122074791619,0.114630428417596,0.155653217543233,-0.0397743300706968,"Asian SEA2b","KP319193"
"KP319194",1.29430395968961,-3.55526709407132,-0.583003118147098,-2.31327298510533,-0.120665776664556,-0.0325769708650143,-0.326525518694281,-0.56071669835916,-1.54219404688133,0.314471481730724,-0.883738906129447,0.819516579259316,-0.340920127231935,0.299382545320554,-0.421663162850883,0.195721881065167,0.529519779485065,0.0115346782308784,"Asian SEA2b","KP319194"
"KP319195",1.14639624366512,-2.77832450569902,-0.594697792088694,-1.75362274706229,-0.202148722477634,-0.201354849553566,-0.234652782565717,-0.572597151723465,-1.10040345704775,0.414612851360896,-0.366138928130768,0.42093553948668,-0.0930778862063975,0.155409753989043,-0.166375477685861,0.155176154741382,0.342586498514149,-0.0141198259199092,"Asian SEA2b","KP319195"
"KP319199",1.93365725454391,-2.50501396006325,-0.652549639307716,-1.64631754580181,-0.590006982002287,0.584719352293035,-0.928984487063382,-0.44372056116187,-1.79554505540492,0.382143957492365,1.110604281877,-0.00234214544103105,0.246868250873984,0.37377588721523,0.94052336380631,0.16265770884833,0.0451255844852145,-0.00688326167063848,"Asian SEA2b","KP319199"
"KP319201",1.93365725454391,-2.50501396006325,-0.652549639307716,-1.64631754580181,-0.590006982002287,0.584719352293035,-0.928984487063382,-0.44372056116187,-1.79554505540492,0.382143957492365,1.110604281877,-0.00234214544103105,0.246868250873984,0.37377588721523,0.94052336380631,0.16265770884833,0.0451255844852145,-0.00688326167063848,"Asian SEA2b","KP319201"
"KP319203",1.99637178996195,-1.91959218475109,-1.427591553197,-1.54025045013134,-0.413138122324028,-0.492489858608961,-0.5268061309913,-0.82389229620163,-0.0967007858673587,0.020870855187176,-0.931331283367766,0.616312701940527,-0.155267864829429,-0.355330245480059,-0.557330344992355,-0.284358844021326,-0.0562775066839104,0.0526866128183221,"Asian SEA2b","KP319203"
"KP319204",1.70581715519521,-2.7904869267039,-1.3091945920518,-1.6102526948206,-0.46935424075037,0.293168082100837,-0.799047511451755,-0.518386646022227,-0.622019624494515,0.217304690553588,-0.558639127120778,0.57814322871121,-0.116394765585957,-0.450067902936501,-0.234995823633416,-0.323797151030417,0.302976605449274,0.0716822297131853,"Asian SEA2b","KP319204"
"KP319205",1.6247615209663,-3.16771530295627,-0.835920835974317,-2.18598889356846,3.70620150922705,-2.35848083364739,-2.02385888663607,2.44825177772711,-1.44480776083067,1.13634889256401,0.0162530551468152,-0.831238945679269,0.182424793982565,0.621448111554215,-0.0274204650012999,0.185626235411805,-0.271821768789866,-0.00169779180678438,"Asian SEA2b","KP319205"
