acc	CpGpos1	CpGpos1_low95CI	CpGpos1_high95CI	CpGpos2	CpGpos2_low95CI	CpGpos2_high95CI	CpGbridge	CpGbridge_low95CI	CpGbridge_high95CI
EU853590	0.2857142857142857	0.34306315996847087	0.7655082686029573	0.092646178	0.12647427644810272	0.27859075068316047	0.1595066049748486	0.16075419481231173	0.3053515477490486
HM179504	0.2727272727272727	0.36587683605768595	0.7559413457604959	0.10350064891131121	0.11702945117939985	0.2899393511912624	0.15088559879840566	0.15782366245199983	0.30612899727618026
HM179505	0.27272727272727265	0.3216461892264389	0.8010810835008342	0.10342556331648368	0.12926896129207707	0.2693221873572189	0.16645224629486702	0.16370270553253646	0.32920149804708154
HM179506	0.23809523809523808	0.3517169139253724	0.7539973717889132	0.095339419	0.12152446718375332	0.277558027	0.14694035904370698	0.17033598711438602	0.3183079381261501
KF155002	0.2857142857142857	0.338257744	0.7512660659176431	0.085205793	0.12982202611970822	0.2689218791891344	0.1634009381807455	0.16005009481937518	0.304743443
KR534217	0.2272727272727272	0.38336495849801056	0.7639077687747167	0.078142895	0.13195655974082254	0.272439528	0.17279814717584582	0.15972503681158776	0.31045944477933873
KR534218	0.22727272727272724	0.35755455732480296	0.8033545335842882	0.078170137	0.13128050458901264	0.27922855758646975	0.1655572841571628	0.16271952204425408	0.3126847006136254
KR534219	0.2727272727272727	0.3544603670466777	0.7591759965896863	0.098394167	0.11597283321228988	0.28074595977266525	0.15044566649809776	0.14459940638383356	0.2981445718885095
KR534220	0.22727272727272724	0.3352878067625371	0.7910758296010991	0.078170137	0.12491725372808345	0.2727812861217775	0.1655572841571628	0.1625300923030622	0.31563150700317827
KR534228	0.2727272727272727	0.32559254816954075	0.7716801791031866	0.1058954284553266	0.12933671311841693	0.27270780908743586	0.15046007832444763	0.14202757593562315	0.3036931316882702
KR534229	0.2727272727272727	0.3713044865733679	0.7968773316084508	0.077765789	0.1223677461647697	0.2723037240627527	0.1727895919567723	0.1625744495732514	0.3165476419442649
KR534230	0.2727272727272727	0.3489139971258166	0.7710860028741835	0.11257592811492123	0.12133483713003237	0.2631783448708487	0.16019469003209694	0.15956956918132234	0.30268855803759853
KR534231	0.2727272727272727	0.3540703695324289	0.7804750850130259	0.1058954284553266	0.11727154170413026	0.2712882469692518	0.15046007832444763	0.1448975339326279	0.3017507829862932
KR534233	0.2727272727272727	0.3713316632081931	0.7432137913372616	0.077813837	0.12209688261788461	0.2747663363795647	0.16555532026625727	0.14803341389918662	0.3080072410089134
KR534238	0.2727272727272727	0.3639450548289364	0.7278731269892458	0.10590080308775207	0.12862005056653003	0.26760009768864673	0.14604604383838402	0.15528047184872235	0.2978836854899029
KR534244	0.2727272727272727	0.3406407436399761	0.8002683472691148	0.077787997	0.12624149870386225	0.27561803409217717	0.1750118029674033	0.1557107165653645	0.31746735728977216
KR534247	0.2727272727272727	0.35551927433578234	0.7617534529369451	0.077787997	0.12190121080721569	0.2761411173873205	0.1750118029674033	0.1560165871078944	0.30812374005573995
KR534249	0.2727272727272727	0.37470463990363145	0.7898408146418231	0.077787997	0.11270317942094625	0.2796750640473336	0.1750118029674033	0.17365428171129452	0.3079865752157235
KR534250	0.2727272727272727	0.353948961	0.7705964934442381	0.077781137	0.1166550664034376	0.27091015853816736	0.1766698026132154	0.1574909891434288	0.3108802814642179
KR534251	0.2727272727272727	0.36226491301812147	0.7668259960727872	0.10591943901148508	0.13027288871871867	0.2618566723977076	0.15044305737079622	0.14864912131991104	0.31290258393796444
KR534252	0.22727272727272727	0.3579308831359209	0.777523662	0.11808573651884471	0.12251720581574402	0.26364562567900895	0.15501134622644325	0.15295414649335415	0.3100155796644119
KR534253	0.2727272727272727	0.3695376402908491	0.7740987233455147	0.070360868	0.12825905299008356	0.26977799146830095	0.16555956139149972	0.15657670360515868	0.3126516224343875
KR906734	0.2727272727272727	0.3464489450834402	0.7399146912801955	0.098394167	0.12836111490999674	0.2669111752006066	0.15044566649809776	0.15563914401092252	0.3042691306280846
KR906735	0.2727272727272727	0.35369788189710694	0.8163021181028934	0.093064139	0.12945067156959403	0.2719713910019307	0.16488281530245288	0.14787988232900412	0.31646690927979126
KR906736	0.2727272727272727	0.3754246476695395	0.7709389886940969	0.093061825	0.13761359304720405	0.27720443370954806	0.1648849549554055	0.16257802052690826	0.31126111657690536
KR906739	0.2727272727272727	0.36868186415798776	0.7694999540238309	0.093742968	0.12472787515749459	0.27137126447322346	0.16943173898066977	0.15627177864589958	0.31586059493826724
KR906741	0.2727272727272727	0.3743630902016456	0.7638187279801724	0.077773333	0.12572543518298257	0.263815628	0.16538105724771368	0.15897821689272362	0.30803901330362243
KR906742	0.27272727272727265	0.3558690108476295	0.7677673527887339	0.08518804	0.12912903962886024	0.2685388475237522	0.16340409982124918	0.1708148723605285	0.3055629786559885
KR906743	0.2727272727272727	0.35268884683815216	0.7782202440709385	0.1058954284553266	0.12172857888317701	0.2826382308154872	0.15046007832444763	0.15222420764489675	0.30219799624299826
KR906744	0.27272727272727276	0.3419608775336775	0.7598573042845045	0.09374574	0.12664252065185783	0.2732247109946609	0.16002074933962945	0.14192144182085104	0.3051645644774707
KR906745	0.2727272727272727	0.3316283790860167	0.7756443481867111	0.070338809	0.12311783668383547	0.2731319443551616	0.16555992368532435	0.1569243995133147	0.30953618794226556
KR906746	0.2727272727272727	0.32716993406052874	0.7610118841212896	0.11205920069379441	0.12970186474759543	0.2645379352094341	0.1446671593561379	0.15039258180059994	0.3100970634688002
KR906747	0.2727272727272727	0.35352207547382364	0.7664779245261767	0.11205950207116024	0.12135887652682255	0.2685022519785873	0.1491509930410141	0.15143775282328126	0.3184744059253672
KR906748	0.3181818181818182	0.32440113778563506	0.7937806803961829	0.077353511	0.12557614614027307	0.2621429042044424	0.15955099254455563	0.1561264211939974	0.295567491
KR906749	0.2727272727272727	0.3510449254208148	0.7598641654882758	0.085220736	0.1368280966291757	0.2552028674449924	0.1653785433827482	0.1565264044152869	0.3076810332170189
KR906750	0.27272727272727265	0.3512470356226521	0.7805711461955291	0.08518804	0.12736766468405714	0.2722090155460581	0.16340409982124918	0.17430136741708158	0.3101318792732025
KR906751	0.2857142857142857	0.37465341022040655	0.7786799231129268	0.11205274076886483	0.12573158164997306	0.25907025881858925	0.1492379003111307	0.157195487	0.3037693696378268
KR906752	0.3181818181818182	0.3276792886110744	0.7805025295707431	0.077353511	0.12328289151786928	0.265813103	0.15955099254455563	0.15351820226369084	0.3146529042318386
KR906754	0.27272727272727265	0.37049706866284227	0.7640483858826123	0.08518804	0.1412018765883723	0.2717332998731068	0.16340409982124918	0.1571021331939012	0.31098034109715145
KR906755	0.2727272727272727	0.383240403	0.7703959602179103	0.077787997	0.12220785153555176	0.2723769724393894	0.1750118029674033	0.1616371431135655	0.31844977713605016
KR906756	0.2727272727272727	0.379182367	0.7862721787275481	0.077762256	0.1275523505553922	0.27838397749001603	0.16573867390056227	0.15814056474500052	0.3118037723093897
KR906757	0.2857142857142857	0.3309716509535662	0.7680759680940524	0.093741381	0.12099354765154262	0.26267575632687684	0.1492379003111307	0.15723024026564292	0.31202151637996084
KR906759	0.2727272727272727	0.34252220066399885	0.7620232538814552	0.10590502423771773	0.12625115722312075	0.27697295273468725	0.15037113048807313	0.14201426533060899	0.29861796140229613
KR906760	0.2727272727272727	0.3692785312857123	0.7652669232597429	0.077813837	0.13003449023039076	0.2810286690879913	0.16555532026625727	0.16506175736736906	0.2966786816708363
KR906762	0.27272727272727276	0.3827963553438559	0.7735672810197803	0.085185274	0.1280355558650631	0.2833212187205712	0.16714757047073692	0.15666539530345816	0.32419194923856187
KR906763	0.2727272727272727	0.361972644	0.7698455376190544	0.093057049	0.14051153661832516	0.27289434261398693	0.1665354338804467	0.17814626513461934	0.3182610405830094
KR906765	0.2727272727272727	0.3531476563931946	0.7695796163340778	0.093066392	0.12375918288722157	0.28907118330800863	0.1648806561565448	0.16618065472800453	0.3050428792800344
KR906766	0.2727272727272727	0.3679891720733006	0.764738101	0.093059421	0.12693115231884156	0.27386328388726944	0.16497418402709216	0.15635809469184916	0.31607928707494637
KR906767	0.2727272727272727	0.35780283155462644	0.7758335320817376	0.077769445	0.12813718071424843	0.2591835661705649	0.15620402581170176	0.15538623209718275	0.3136080999178309
KR906768	0.27272727272727265	0.3717110715194869	0.7737434739350584	0.08518804	0.12157575789894241	0.28230227557360127	0.16340409982124918	0.16332388963562816	0.3142181287102681
KR906770	0.2727272727272727	0.39185660422505286	0.7590524866840376	0.1200529037979083	0.12119883461585516	0.26961531	0.15992620562480578	0.14845382897541964	0.3111180312046638
KR906771	0.2727272727272727	0.3037853134282179	0.7889419592990544	0.077787997	0.13003255847600687	0.2724718406309749	0.1750118029674033	0.14701499588489836	0.3098912157050766
KR906772	0.2727272727272727	0.3779712193766091	0.772937872	0.077813837	0.12075142388980115	0.276401789	0.16555532026625727	0.15215076729854643	0.30351744714430995
KR906773	0.2727272727272727	0.37936806872473827	0.7588137494570792	0.070356518	0.11427844585966415	0.2736895627752902	0.16998843153109866	0.15603572321737463	0.3110120377964459
KR906774	0.2727272727272727	0.36637909401082064	0.7663481787164519	0.10591943901148508	0.12245704520166129	0.2660914825917998	0.15044305737079622	0.1620698263994696	0.3077686561287638
KR906776	0.2727272727272727	0.3506061089097755	0.7930302547265883	0.1200529037979083	0.12172967797640585	0.2759704609327678	0.15992620562480578	0.15384346399004625	0.30294748312656194
KR906780	0.2727272727272727	0.3579328571828482	0.7584307791807883	0.070356518	0.12174550398057739	0.27162197049987324	0.16564928939007284	0.15592321521149202	0.30608949277907815
KR906782	0.2727272727272727	0.37969596611016754	0.7557585793443782	0.077787997	0.11668492180729113	0.27158318934866177	0.1750118029674033	0.1604645323424261	0.31648424064794833
KR906784	0.27272727272727265	0.37321235538658226	0.7749694627952357	0.1275199173293427	0.13291995803430656	0.27303003948319443	0.15992468949401306	0.14896114453956172	0.3003538680023934
KR906789	0.2727272727272727	0.37665378076324896	0.7551644010549329	0.1200529037979083	0.1328980865638233	0.25505879240740015	0.15992620562480578	0.15588680003920094	0.30411881475491376
KR906790	0.27272727272727265	0.3402412025167542	0.7906678883923364	0.1302540419788409	0.12860612506325134	0.27951140065518454	0.1551779848459819	0.15472131536048583	0.3025212874592138
KR906792	0.27272727272727265	0.33736877690346057	0.7789948594601757	0.07777477	0.11649079627655945	0.272834532	0.17685841438471003	0.15609399477816469	0.3229164422831572
KT336432	0.2727272727272727	0.367169427	0.7828305729209599	0.10341495989164894	0.13515361059361386	0.2702590260196522	0.16274960748083875	0.16052268460941665	0.30093396683523094
KT336433	0.27272727272727265	0.3652225012288981	0.7684138624074655	0.096044094	0.13153334410956524	0.2748421354037658	0.1468607097528808	0.1593281667597939	0.30682441165704916
KT336434	0.2727272727272727	0.3628727507002111	0.8098545220270618	0.11073322390239088	0.13477132504756656	0.26679217421707074	0.17488490402505363	0.16641958175823912	0.3173868840991324
KT336435	0.2727272727272727	0.3596560355225842	0.7821621462955972	0.098900927	0.12356270269068653	0.2586547865766286	0.1596101485707398	0.17052802598873895	0.30770453588627683
KT336436	0.2727272727272727	0.363911224	0.7897251397496233	0.10346974731414132	0.1346713247895095	0.27370807718411544	0.1695916661223284	0.15016391749137675	0.3201883179142398
KT336437	0.2727272727272727	0.33275757575757614	0.7663333333333336	0.098175241	0.1319237434545909	0.27158738869106913	0.1567218927045115	0.15928906568899082	0.30902606492865875
KX148203	0.2727272727272727	0.34979180169713164	0.7429354710301409	0.11535933380878706	0.12216790559418422	0.26269870077166485	0.15615541562396285	0.16075551093117843	0.31453691505079806
KX148204	0.2727272727272727	0.3850510747512515	0.755858016	0.10058511295524467	0.12178982296536549	0.27052119365097577	0.12778388111750477	0.1533948727645322	0.31760285724739046
KX148205	0.26086956521739124	0.3884156724865122	0.7707147622960968	0.085214838	0.11649841614073995	0.27900695179551466	0.14156848177049766	0.16006071041407763	0.3097384067492489
KX148206	0.2727272727272727	0.3613941735684005	0.7631512809770542	0.096653803	0.12170260253298651	0.27731243320085863	0.15995775248703673	0.1532109352528287	0.309484956
KX148208	0.3181818181818182	0.40318697624374866	0.7604493873926147	0.10454095339800176	0.12604258721514155	0.2727527164044453	0.14968792820442717	0.15323730228334542	0.30437076175836075
KY210222	0.2272727272727272	0.3646527467216381	0.7726199805510889	0.078142895	0.12352888623353162	0.26772906386357975	0.17279814717584582	0.1567141626539697	0.3088416156569448
KY210223	0.2727272727272727	0.31736895067738563	0.7826310493226145	0.10591943901148508	0.12459028319282617	0.2660190245739482	0.15044305737079622	0.15408559394320706	0.30855298034951584
KY210224	0.27272727272727276	0.38324470500436314	0.7558462040865467	0.077777892	0.1185917488325349	0.26567536270733505	0.17676438622549617	0.16030538153990342	0.321459956
KY210226	0.2727272727272727	0.3662423726476881	0.7610303546250389	0.077781137	0.12406688970983298	0.2771059708582994	0.1766698026132154	0.1653628099155394	0.30661551546425736
KY210227	0.2727272727272727	0.34701539676250504	0.7720755123284041	0.1200529037979083	0.12667448329598702	0.2757337744250506	0.15992620562480578	0.15752622100178149	0.3040690904437446
KY210229	0.2727272727272727	0.3665137417487735	0.7689408037057718	0.077787997	0.1263645098788561	0.25881355922120036	0.1750118029674033	0.1615645157961752	0.30937744882328344
KY210231	0.2727272727272727	0.3466546829583542	0.7969816806780091	0.077787997	0.12522658007641518	0.2792106104389232	0.1750118029674033	0.1670057337050488	0.3108970271463526
KY210232	0.2727272727272727	0.37331456819995806	0.7675945227091328	0.077787997	0.12696976768632906	0.2695400859151789	0.1750118029674033	0.15148860632649414	0.30574911260713084
KY210234	0.2727272727272727	0.3631972135097601	0.7695300592175123	0.077787997	0.13014744423387548	0.27516544604890764	0.1750118029674033	0.16116382041435018	0.30891865329199275
KY210235	0.2727272727272727	0.37672342256516117	0.7769129410712021	0.077787997	0.1285610597420973	0.26956717973604294	0.1750118029674033	0.16805424605682712	0.3121422755511491
KY210238	0.2727272727272727	0.3638552935350658	0.7488719791922072	0.077787997	0.11398797404789063	0.27111194555035206	0.1750118029674033	0.15209811139308427	0.3165903195679963
KY210239	0.2727272727272727	0.34442242758875563	0.7764866633203348	0.077787997	0.1303613376818533	0.26923675045108153	0.1750118029674033	0.16108456818711595	0.3181672004425614
KY210243	0.2727272727272727	0.3741363494408776	0.7931363778318496	0.077791743	0.11726175759820175	0.29255201542324366	0.1750108828711789	0.1569988470884316	0.3190374483074302
KY210244	0.27272727272727276	0.3893551673410095	0.7660993781135356	0.077777892	0.12669698191499495	0.26371355703951255	0.17676438622549617	0.16446733038490968	0.30735511845914554
KY210245	0.27272727272727265	0.394593791	0.7835880272590388	0.1302540419788409	0.12066572770277136	0.27691189545960215	0.1551779848459819	0.14617896475185227	0.3129988085413596
KY210247	0.2727272727272727	0.3410896185269985	0.7698194723820921	0.089813579	0.1156348081552828	0.2865124292400312	0.1750108828711789	0.16083232801761213	0.31381439636963604
KY210248	0.27272727272727276	0.34513752131254405	0.7739533877783649	0.077777892	0.13583646511535294	0.2709874662601076	0.17676438622549617	0.16812706250110027	0.3091471304733829
KY210249	0.27272727272727265	0.37628634561215446	0.7582591089333001	0.077784505	0.1275536274074897	0.2640786744246128	0.17944796853418463	0.16119150818745764	0.3238932783758957
KY210250	0.2727272727272727	0.3415775281977451	0.7602406536204371	0.077787997	0.13898806359598664	0.2574084466436957	0.1750118029674033	0.15572001261518148	0.32042893977248305
KY210251	0.2727272727272727	0.34512774934959634	0.7721449779231311	0.077787997	0.11829868562725412	0.27431219882199764	0.1750118029674033	0.15579067688128995	0.3059603792965781
KY210252	0.27272727272727265	0.3865446666403475	0.781637152	0.1302540419788409	0.1314803202298445	0.2712992533004406	0.1551779848459819	0.14642755122440754	0.3118449978890607
KY210253	0.27272727272727265	0.3457292728224633	0.7806343635411734	0.11260916840288927	0.1339813687474225	0.26630828587561073	0.15042869741694342	0.15093271212179044	0.29237318861970374
KY210254	0.27272727272727265	0.3242099132664062	0.7803355412790483	0.11260916840288927	0.121387791	0.2739150691682151	0.15042869741694342	0.15498992846904108	0.3016481283071296
KY210255	0.27272727272727265	0.3376198312192772	0.7614710778716319	0.11260916840288927	0.12603986271586085	0.27421499027164553	0.15042869741694342	0.15238234201102405	0.29786271492084304
KY210256	0.27272727272727265	0.3115765629931814	0.7593325279159095	0.11260916840288927	0.12313270229922238	0.2649653203968262	0.15042869741694342	0.15561663328791583	0.3181722605128803
KY210257	0.2727272727272727	0.3159905891556935	0.7767366835715794	0.1200529037979083	0.11203416031837453	0.292484858	0.15992620562480578	0.15097217769065258	0.29986737806094543
KY210258	0.2727272727272727	0.35116140278302255	0.784293143	0.077787997	0.13976806879616746	0.276188784	0.1750118029674033	0.15575152519156218	0.3009734900185529
KY210260	0.2727272727272727	0.34440438802665274	0.7755956119733471	0.077787997	0.12312436428304258	0.27692114303987414	0.1750118029674033	0.16629074273568173	0.31417777838113614
KY210263	0.2727272727272727	0.3320431	0.8006841725933339	0.13026250416088023	0.12212268661767033	0.28187393901243474	0.15509172667228088	0.14949687082214586	0.3111126861679303
KY210264	0.27272727272727265	0.33376730897493534	0.7825963273887013	0.11259552302845241	0.1234313352059049	0.2740295286087056	0.15052363254034162	0.15769078480203536	0.29284686764024825
KY210265	0.27272727272727276	0.3612336001738471	0.7714936725534259	0.077777892	0.12789572683515846	0.2840832987724611	0.17676438622549617	0.14521085906921216	0.33103159805489246
KY210266	0.27272727272727265	0.32080825915155375	0.7801008317575371	0.11260916840288927	0.12508956857073814	0.26190712034634356	0.15042869741694342	0.15128426708751003	0.30145120091817723
KY210267	0.2727272727272727	0.34597517248629484	0.7658430093318874	0.077762256	0.13710832853300026	0.2729672729645322	0.16573867390056227	0.16763516943621168	0.31009424106567585
KY210269	0.2727272727272727	0.3874235930102182	0.7571218615352365	0.1200529037979083	0.12186817626463743	0.2687046388673352	0.15992620562480578	0.16247160090587381	0.3013506313789438
KY210270	0.2727272727272727	0.3599691307497628	0.7845763237956918	0.1200529037979083	0.12439176132835747	0.275547893	0.15992620562480578	0.15386461011796676	0.30698739810521347
KY210271	0.2727272727272727	0.3637878787878788	0.749848485	0.077787997	0.13652714835183294	0.2625567479200352	0.1750118029674033	0.15405963385196186	0.3076147986577891
KY210272	0.2727272727272727	0.32665355980860766	0.7524373492823019	0.077787997	0.12396381201695404	0.2683655215522031	0.1750118029674033	0.1611624922392184	0.32212583619198126
KY210273	0.27272727272727276	0.35852054311678405	0.7832976387013976	0.077777892	0.12656117342338732	0.2746426384316569	0.17676438622549617	0.1699583862304737	0.3054538851217507
KY210278	0.2727272727272727	0.3308561917784125	0.7691438082215873	0.070356518	0.1254387265212931	0.2603391361702032	0.16564928939007284	0.16711737980798202	0.3019287416498477
KY210279	0.28571428571428564	0.3568438986361133	0.7850608632686487	0.12005561608437251	0.13774433818418952	0.27433733113655634	0.16767837709932806	0.14970716720970778	0.31069825125644973
KY210280	0.2727272727272727	0.34991123179682243	0.7446342227486318	0.10591943901148508	0.11792438750205188	0.2743683357325697	0.15044305737079622	0.15758110918712565	0.3040817086406529
KY210281	0.2727272727272727	0.3328706044594093	0.7498566682678635	0.10591943901148508	0.1382043556321801	0.27621951644993986	0.15044305737079622	0.15238369754339942	0.30298971151632537
KY210282	0.2727272727272727	0.37657986074864747	0.7379655937968066	0.10591943901148508	0.13240447245706588	0.2726210078287572	0.15044305737079622	0.13926096280950065	0.3000258618512033
KY210286	0.2727272727272727	0.3355138981602825	0.758122465	0.070356518	0.13265900663887997	0.27533373146768403	0.16564928939007284	0.1648223434443018	0.31311096924235127
KY210287	0.27272727272727265	0.3423015243596992	0.7813348392766644	0.070351791	0.11542998271710232	0.2800211173162557	0.16565127389780418	0.1699249332526453	0.3020475229457417
KY210288	0.27272727272727265	0.36240949954843527	0.7703177731788373	0.070351791	0.12693091969812587	0.28134516835096696	0.16565127389780418	0.15767820015782508	0.31627085667669963
KY210289	0.2727272727272727	0.38490714503242357	0.7605474	0.077787997	0.1233767044742618	0.2791861738381021	0.1750118029674033	0.16500653583184757	0.30613035925281173
KY210290	0.2727272727272727	0.38977685003963447	0.7738595135967287	0.077787997	0.11517569575279307	0.28169205070615394	0.1750118029674033	0.16851579509256787	0.3065829699170978
KY210292	0.2727272727272727	0.3547313697918427	0.7625413574808845	0.077787997	0.13564806944687224	0.26473566043705177	0.1750118029674033	0.15059458231830802	0.3171547865793636
KY210293	0.2727272727272727	0.3697674791665891	0.7793234299243197	0.077787997	0.1200617797263877	0.2853411685728506	0.1750118029674033	0.1532820815124624	0.30258568664624863
KY210294	0.2727272727272727	0.33613071484169954	0.7865965578855733	0.1200529037979083	0.11213153537820705	0.26662201567811894	0.15992620562480578	0.1507311413188458	0.30111160572292617
KY210295	0.27272727272727265	0.3397841907700505	0.7938521728663133	0.070351791	0.11880261190910933	0.2826655182282955	0.16565127389780418	0.16984215799123392	0.3078083678762803
KY210296	0.27272727272727265	0.3428656125274675	0.7989525692907146	0.070351791	0.12065843170730818	0.276994964	0.16565127389780418	0.1601030213993782	0.3122588407296364
KY210299	0.2727272727272727	0.3902800870653164	0.7869926402074108	0.077787997	0.12601651007831616	0.26605870468896814	0.1750118029674033	0.16526139535189777	0.30967041455662736
KY210300	0.2727272727272727	0.342943017	0.7779660739930713	0.077787997	0.1260032395651149	0.269982853	0.1750118029674033	0.16677729870691263	0.3074463927663301
KY210303	0.27272727272727276	0.35654114651873775	0.7752770352994436	0.077777892	0.12372865944137092	0.2658911717818385	0.17676438622549617	0.16128654310409415	0.315911032
KY210304	0.2727272727272727	0.3429044061257212	0.7707319575106422	0.12004969927216291	0.12752877172299426	0.2825677745744216	0.16001623032766524	0.15546458409710734	0.3037110092345919
KY210307	0.2727272727272727	0.3451483421774827	0.8003062032770624	0.077787997	0.12716593907434567	0.27664605542648213	0.1750118029674033	0.15963367118590577	0.30872157
KY210311	0.2727272727272727	0.3493182243874794	0.7861363210670663	0.13026250416088023	0.12818292214415733	0.2716338217809575	0.15509172667228088	0.1536430032130751	0.2990135224163431
KY563717	0.27272727272727276	0.3903008921535265	0.7715172896646556	0.10990572817790042	0.11844179628354093	0.2658830789187715	0.1655959765120661	0.1660172684989873	0.31725293052919146
LC029890	0.3181818181818181	0.3630142944992921	0.7451675236825258	0.10405154609293825	0.12657570390193945	0.25609960718165503	0.14955547707855787	0.15038971599299322	0.310174912
MN726804	0.28571428571428575	0.3373955465592964	0.7816520724883227	0.085185274	0.12915925552600338	0.2828231405130286	0.1634133811999826	0.15892666754144172	0.32200334004221054
MN726826	0.2727272727272727	0.36693306139328113	0.7930669386067188	0.085182436	0.1242579650468607	0.28509602701173065	0.1727810708896149	0.16015033973634712	0.3210524194715742
MN726827	0.27272727272727265	0.3708250109332316	0.7446295345213134	0.08516192	0.13483079070086268	0.26466277338176036	0.18223333442871922	0.14619952798496302	0.3177954052846105
MT454631	0.27272727272727265	0.37806392094194585	0.7592088063307809	0.10341151237107718	0.12648676597326503	0.2846560466992633	0.1628372725407967	0.1578502406064215	0.3254780926787556
MT454634	0.2727272727272727	0.342542959	0.7901843133956461	0.10341495989164894	0.12171210184509675	0.26857618905207914	0.16274960748083875	0.16185234854536168	0.3189132470590857
MT454635	0.2727272727272727	0.3691433236545869	0.7544930399817764	0.1034223211750605	0.1262128903801339	0.2664829732518499	0.16265219382735654	0.16412498659043373	0.30177894812693856
MT454636	0.2727272727272727	0.3484153597902119	0.7797664583916063	0.10341495989164894	0.11809924595526151	0.256508046	0.16274960748083875	0.14749221202957385	0.3173168253966399
MT454637	0.27272727272727265	0.3145271015775484	0.815472898	0.10340818698665444	0.12455935303657314	0.2751329191777483	0.16292443686817915	0.15867797238502845	0.3184507069254125
MT454639	0.2727272727272727	0.33778498168984056	0.7813059274010676	0.10341495989164894	0.1351665083415436	0.27180474	0.16274960748083875	0.1708859497575496	0.30571024748468434
MT454641	0.2727272727272727	0.34356108177453565	0.7409843727709193	0.10341852990876099	0.12280268735168177	0.2664395600229492	0.16266143690368784	0.16622583108211575	0.3142414394661553
MT454643	0.23809523809523805	0.3736612619965478	0.7415768332415476	0.10709790793601588	0.12681504579595776	0.27302806719964023	0.12745986028607617	0.16282829477809457	0.30770501448432214
MT454644	0.2727272727272727	0.363546997	0.774634821	0.093760343	0.111430874	0.27530062008044964	0.15854055760734753	0.15790308198964573	0.30598232722192065
MT454645	0.2380952380952381	0.3416709857558078	0.7440432999584783	0.10710458817437962	0.13729137389011514	0.2749775732567247	0.1273893386134107	0.1622304724756499	0.30198040288444716
AF351828	0.3043478260869566	0.36881331808892215	0.759012769	0.099454277	0.135517803	0.2771695438404116	0.1359552907808399	0.16023292520022717	0.29248714599101167
AF351831	0.2608695652173913	0.38784706526559987	0.7434572825604873	0.11642766843126863	0.13396891638863023	0.2790381296339572	0.12816947479056798	0.14544691491204764	0.30415682837892194
AF351832	0.30434782608695654	0.34816242856054735	0.7353158323090183	0.1067282840623819	0.13853648865405674	0.2738333424104703	0.12444702727435338	0.15867015607489815	0.2941559837834117
AF351833	0.26086956521739135	0.32841546409835043	0.7559323619886061	0.074020844	0.12921611049479423	0.2708080475242125	0.12766311238729441	0.1479660824164074	0.30307918606463646
AF351855	0.26086956521739124	0.3465258839742659	0.7891262899387779	0.082477282	0.13048995052165016	0.2820693157694695	0.1455965631858568	0.15120234165017643	0.2837852510200604
AF351861	0.2608695652173913	0.3319886964733122	0.7740982600484273	0.081232895	0.12524744669732246	0.27297121063888485	0.14607557588484274	0.1552863475549338	0.3125924289524942
AF351862	0.26086956521739135	0.33966203162549413	0.7768597075049415	0.082144697	0.13435525587283223	0.2723704069311983	0.1276837808755161	0.1447677720580116	0.28720736543750514
AY039227	0.2608695652173913	0.367922515	0.7868600933123095	0.089865141	0.12845331529043133	0.27883910256647815	0.11873077410006283	0.14743143027582162	0.296017401
AY039228	0.2608695652173913	0.3433909471429736	0.749652531	0.074878671	0.13279363518505843	0.2840716455777545	0.13609351742084175	0.15550911726097963	0.2967115376102225
AY039229	0.2608695652173913	0.33685643710533164	0.770100085	0.094051906	0.12681792288781485	0.2778654285192408	0.12940456878630222	0.13687020006621045	0.30450123534355444
GU644652	0.2608695652173913	0.35150246168481947	0.7606714513586583	0.074361712	0.12340854486907618	0.26843032862226324	0.15387845053164628	0.16055977468467647	0.3002510485116856
GU644654	0.2608695652173913	0.3627283548431555	0.785097732	0.074889967	0.1295679527415798	0.26873997685274864	0.1266538807136904	0.14280903441992693	0.29919089652517344
GU644655	0.2608695652173913	0.3493445068940216	0.7445685365842396	0.074878671	0.11916619401607885	0.26598288283895394	0.13609351742084175	0.14705115846292427	0.30197802990197786
GU644656	0.26086956521739135	0.33635102454562454	0.7679968015413323	0.074872458	0.1372894692276543	0.27099794619426576	0.12660525058598607	0.14634907692586502	0.2952788566928121
GU644657	0.22727272727272727	0.3740061763522905	0.7650847327386182	0.081626788	0.1291459405634353	0.280048255	0.13184012926500194	0.15129974636544835	0.2887857479022379
GU644658	0.22727272727272727	0.354924401	0.7478028720574678	0.074358309	0.12193935783093807	0.2750593431359716	0.11952797299193987	0.14904157128926565	0.29649544456096966
GU644659	0.2608695652173913	0.3409822174259496	0.7459743043131808	0.067559144	0.1277725620939409	0.27066707171383186	0.10043196966333061	0.14052115829481943	0.287874337
GU644660	0.2608695652173913	0.35697238042628954	0.8038971847911015	0.067578212	0.13367493540613606	0.2720041942015387	0.12673034615312712	0.15190529929772306	0.2886127934171203
GU644661	0.26086956521739124	0.3621480563510863	0.771764987	0.074875178	0.12153262473503479	0.28954520499151054	0.136087968	0.15447806511950452	0.29095627395176976
GU644662	0.2608695652173913	0.33946766037458187	0.7631410352775927	0.082179459	0.11982689861365046	0.29034241101669805	0.1317697130125283	0.14870477165685647	0.2989960296078881
